utvec,dv,err,temp_degC,SM_EWT_meter,snow_EWT_meter,GSL_meter,UL_meter,date
2020.392822,-0.092900,0.252400,16.744700,-0.003864,-0.000290,1278.311710,1371.025671,2020-05-24
2020.395630,-0.097600,0.255100,16.943300,-0.004373,-0.000290,1278.308668,1371.024512,2020-05-25
2020.398315,-0.090600,0.254800,17.149200,-0.004907,-0.000290,1278.305730,1371.023277,2020-05-26
2020.401123,-0.089600,0.254500,17.317500,-0.005418,-0.000290,1278.302629,1371.021850,2020-05-27
2020.403809,-0.092200,0.249300,17.408600,-0.005930,-0.000290,1278.299640,1371.020355,2020-05-28
2020.406616,-0.089200,0.249100,17.501500,-0.006467,-0.000290,1278.296496,1371.018654,2020-05-29
2020.409302,-0.093100,0.251300,17.588700,-0.006982,-0.000290,1278.293472,1371.016892,2020-05-30
2020.411987,-0.091900,0.253800,17.497900,-0.007521,-0.000290,1278.290437,1371.014997,2020-05-31
2020.414795,-0.093000,0.252800,17.400900,-0.008038,-0.000290,1278.287253,1371.012871,2020-06-01
2020.417480,-0.093500,0.254900,17.430600,-0.008579,-0.000290,1278.284204,1371.010698,2020-06-02
2020.420288,-0.093000,0.257000,17.525800,-0.009098,-0.000290,1278.281014,1371.008276,2020-06-03
2020.422974,-0.088600,0.252800,17.637800,-0.009618,-0.000290,1278.277965,1371.005816,2020-06-04
2020.425781,-0.089900,0.247700,17.805300,-0.010163,-0.000290,1278.274785,1371.003092,2020-06-05
2020.428467,-0.081600,0.242700,17.922600,-0.010684,-0.000290,1278.271751,1371.000338,2020-06-06
2020.431152,-0.089200,0.240600,18.040000,-0.011231,-0.000290,1278.268731,1370.997439,2020-06-07
2020.433960,-0.089700,0.238400,18.224900,-0.011755,-0.000290,1278.265591,1370.994248,2020-06-08
2020.436646,-0.083000,0.239800,18.354200,-0.012304,-0.000290,1278.262606,1370.991042,2020-06-09
2020.439453,-0.085200,0.238300,18.438100,-0.012830,-0.000290,1278.259513,1370.987530,2020-06-10
2020.442139,-0.080500,0.233600,18.548300,-0.013357,-0.000290,1278.256580,1370.984012,2020-06-11
2020.444946,-0.071700,0.227700,18.694400,-0.013909,-0.000290,1278.253548,1370.980168,2020-06-12
2020.447632,-0.070600,0.221100,18.893400,-0.014438,-0.000290,1278.250682,1370.976330,2020-06-13
2020.450317,-0.061400,0.219400,19.123800,-0.014992,-0.000290,1278.247854,1370.972333,2020-06-14
2020.453125,-0.060000,0.215600,19.316300,-0.015523,-0.000290,1278.244940,1370.967981,2020-06-15
2020.455811,-0.063800,0.204600,19.451100,-0.016083,-0.000290,1278.242199,1370.963651,2020-06-16
2020.458618,-0.057500,0.197100,19.586300,-0.016627,-0.000290,1278.239385,1370.958949,2020-06-17
2020.461304,-0.049900,0.190300,19.684700,-0.017177,-0.000290,1278.236743,1370.954283,2020-06-18
2020.464111,-0.042500,0.182500,19.818200,-0.017759,-0.000290,1278.234028,1370.949236,2020-06-19
2020.466797,-0.044700,0.174200,20.105300,-0.018321,-0.000290,1278.231468,1370.944253,2020-06-20
2020.469482,-0.047500,0.167800,20.388500,-0.018914,-0.000290,1278.228940,1370.939126,2020-06-21
2020.472290,-0.056600,0.164500,20.626200,-0.019485,-0.000290,1278.226322,1370.933617,2020-06-22
2020.474976,-0.067400,0.161100,20.793800,-0.020085,-0.000290,1278.223837,1370.928213,2020-06-23
2020.477783,-0.062000,0.158700,21.019600,-0.020662,-0.000290,1278.221253,1370.922432,2020-06-24
2020.480469,-0.055900,0.156500,21.193300,-0.021241,-0.000290,1278.218787,1370.916779,2020-06-25
2020.483276,-0.052300,0.152800,21.337000,-0.021847,-0.000290,1278.216209,1370.910754,2020-06-26
2020.485962,-0.050500,0.151400,21.421100,-0.022427,-0.000290,1278.213735,1370.904881,2020-06-27
2020.488647,-0.056700,0.149700,21.469700,-0.023033,-0.000290,1278.211250,1370.898912,2020-06-28
2020.491455,-0.055200,0.148700,21.465800,-0.023612,-0.000290,1278.208631,1370.892572,2020-06-29
2020.494141,-0.048300,0.147800,21.487700,-0.024215,-0.000290,1278.206100,1370.886422,2020-06-30
2020.496948,-0.045000,0.146800,21.571400,-0.024790,-0.000290,1278.203421,1370.879912,2020-07-01
2020.499634,-0.041500,0.145400,21.651600,-0.025361,-0.000290,1278.200819,1370.873609,2020-07-02
2020.502441,-0.042700,0.144100,21.743400,-0.025955,-0.000290,1278.198053,1370.866954,2020-07-03
2020.505127,-0.044200,0.143800,21.828800,-0.026518,-0.000290,1278.195355,1370.860528,2020-07-04
2020.507812,-0.039500,0.143100,21.876200,-0.027100,-0.000290,1278.192602,1370.854053,2020-07-05
2020.510620,-0.037500,0.143000,21.945400,-0.027652,-0.000290,1278.189656,1370.847234,2020-07-06
2020.513306,-0.032500,0.142100,21.957300,-0.028221,-0.000290,1278.186767,1370.840673,2020-07-07
2020.516113,-0.029400,0.142000,22.094200,-0.028759,-0.000290,1278.183668,1370.833784,2020-07-08
2020.518799,-0.033500,0.139900,22.249200,-0.029288,-0.000290,1278.180620,1370.827168,2020-07-09
2020.521606,-0.026600,0.139200,22.431400,-0.029832,-0.000290,1278.177341,1370.820235,2020-07-10
2020.524292,-0.025200,0.139700,22.611100,-0.030342,-0.000290,1278.174107,1370.813590,2020-07-11
2020.526978,-0.025200,0.139800,22.683200,-0.030865,-0.000290,1278.170773,1370.806942,2020-07-12
2020.529785,-0.027900,0.139000,22.775700,-0.031354,-0.000290,1278.167176,1370.799998,2020-07-13
2020.532471,-0.027800,0.138100,22.791200,-0.031853,-0.000290,1278.163618,1370.793362,2020-07-14
2020.535278,-0.027600,0.138900,22.865200,-0.032317,-0.000290,1278.159774,1370.786446,2020-07-15
2020.537964,-0.031200,0.137900,23.003600,-0.032770,-0.000290,1278.155968,1370.779851,2020-07-16
2020.540771,-0.022300,0.136700,23.132700,-0.033235,-0.000290,1278.151850,1370.772991,2020-07-17
2020.543457,-0.016600,0.135300,23.272100,-0.033673,-0.000290,1278.147769,1370.766464,2020-07-18
2020.546143,-0.035800,0.135500,23.458000,-0.034123,-0.000290,1278.143550,1370.759971,2020-07-19
2020.548950,-0.036400,0.134400,23.630100,-0.034547,-0.000290,1278.138995,1370.753213,2020-07-20
2020.551636,-0.033800,0.136100,23.782300,-0.034985,-0.000290,1278.134499,1370.746761,2020-07-21
2020.554443,-0.030100,0.137900,23.874800,-0.035397,-0.000290,1278.129662,1370.740024,2020-07-22
2020.557129,-0.024400,0.136800,23.922200,-0.035804,-0.000290,1278.124902,1370.733572,2020-07-23
2020.559937,-0.025600,0.136100,23.967000,-0.036224,-0.000290,1278.119791,1370.726812,2020-07-24
2020.562622,-0.026600,0.136200,23.947800,-0.036621,-0.000290,1278.114779,1370.720324,2020-07-25
2020.565308,-0.030200,0.136200,23.924100,-0.037031,-0.000290,1278.109645,1370.713799,2020-07-26
2020.568115,-0.027900,0.136000,23.931700,-0.037419,-0.000290,1278.104154,1370.706933,2020-07-27
2020.570801,-0.024400,0.136800,23.971700,-0.037821,-0.000290,1278.098782,1370.700309,2020-07-28
2020.573608,-0.022200,0.136300,24.040000,-0.038202,-0.000290,1278.093049,1370.693318,2020-07-29
2020.576294,-0.020800,0.136100,24.052700,-0.038579,-0.000290,1278.087450,1370.686554,2020-07-30
2020.579102,-0.016500,0.135600,24.204700,-0.038971,-0.000290,1278.081483,1370.679394,2020-07-31
2020.581787,-0.019200,0.135400,24.354600,-0.039342,-0.000290,1278.075672,1370.672453,2020-08-01
2020.584473,-0.017800,0.134700,24.394600,-0.039729,-0.000290,1278.069756,1370.665407,2020-08-02
2020.587280,-0.017800,0.133700,24.345900,-0.040096,-0.000290,1278.063469,1370.657923,2020-08-03
2020.589966,-0.019200,0.133900,24.346700,-0.040479,-0.000290,1278.057354,1370.650637,2020-08-04
2020.592773,-0.015200,0.134200,24.350600,-0.040844,-0.000290,1278.050864,1370.642882,2020-08-05
2020.595459,-0.016900,0.133900,24.397000,-0.041207,-0.000290,1278.044561,1370.635316,2020-08-06
2020.598267,-0.011800,0.134200,24.416300,-0.041587,-0.000290,1278.037877,1370.627244,2020-08-07
2020.600952,-0.010600,0.134600,24.452700,-0.041950,-0.000290,1278.031399,1370.619361,2020-08-08
2020.603638,-0.014000,0.133900,24.483200,-0.042329,-0.000290,1278.024836,1370.611304,2020-08-09
2020.606445,-0.014100,0.133200,24.309700,-0.042692,-0.000290,1278.017891,1370.602691,2020-08-10
2020.609131,-0.010600,0.132800,24.060200,-0.043072,-0.000290,1278.011167,1370.594254,2020-08-11
2020.611938,-0.010300,0.132400,23.848200,-0.043436,-0.000290,1278.004059,1370.585223,2020-08-12
2020.614624,-0.007000,0.132100,23.645900,-0.043802,-0.000290,1277.997185,1370.576367,2020-08-13
2020.617432,-0.006500,0.130300,23.488800,-0.044186,-0.000290,1277.989924,1370.566872,2020-08-14
2020.620117,-0.010800,0.131000,23.379000,-0.044556,-0.000290,1277.982913,1370.557558,2020-08-15
2020.622803,-0.008800,0.130100,23.316900,-0.044943,-0.000290,1277.975835,1370.548002,2020-08-16
2020.625610,-0.006800,0.129900,23.243200,-0.045313,-0.000290,1277.968373,1370.537748,2020-08-17
2020.628296,-0.012000,0.129100,23.184000,-0.045700,-0.000290,1277.961175,1370.527682,2020-08-18
2020.631104,-0.012274,0.128287,23.102100,-0.046070,-0.000290,1277.953603,1370.516915,2020-08-19
2020.633789,-0.012500,0.127300,23.041200,-0.046440,-0.000290,1277.946330,1370.506413,2020-08-20
2020.636597,-0.013800,0.126000,22.962000,-0.046826,-0.000290,1277.938703,1370.495239,2020-08-21
2020.639282,-0.012400,0.126000,22.880900,-0.047195,-0.000290,1277.931403,1370.484397,2020-08-22
2020.641968,-0.008700,0.125800,22.832500,-0.047580,-0.000290,1277.924105,1370.473423,2020-08-23
2020.644775,-0.010400,0.125400,22.788800,-0.047948,-0.000290,1277.916497,1370.461841,2020-08-24
2020.647461,-0.012000,0.125800,22.762500,-0.048331,-0.000290,1277.909247,1370.450677,2020-08-25
2020.650269,-0.018000,0.125800,22.712400,-0.048697,-0.000290,1277.901712,1370.438947,2020-08-26
2020.652954,-0.018700,0.124900,22.685100,-0.049062,-0.000290,1277.894564,1370.427698,2020-08-27
2020.655762,-0.017300,0.125300,22.618400,-0.049442,-0.000290,1277.887159,1370.415927,2020-08-28
2020.658447,-0.019700,0.125300,22.485200,-0.049803,-0.000290,1277.880159,1370.404690,2020-08-29
2020.661133,-0.021300,0.124400,22.293000,-0.050180,-0.000290,1277.873249,1370.393491,2020-08-30
2020.663940,-0.017600,0.123500,22.163000,-0.050539,-0.000290,1277.866137,1370.381859,2020-08-31
2020.666626,-0.018700,0.123500,22.044500,-0.050912,-0.000290,1277.859451,1370.370822,2020-09-01
2020.669434,-0.018500,0.122100,21.944500,-0.051267,-0.000290,1277.852599,1370.359407,2020-09-02
2020.672119,-0.011500,0.121800,21.820700,-0.051620,-0.000290,1277.846190,1370.348636,2020-09-03
2020.674927,-0.008400,0.121700,21.721500,-0.051986,-0.000290,1277.839651,1370.337548,2020-09-04
2020.677612,-0.010400,0.120500,21.604900,-0.052335,-0.000290,1277.833568,1370.327139,2020-09-05
2020.680298,-0.005000,0.120000,21.541100,-0.052696,-0.000290,1277.827661,1370.316940,2020-09-06
2020.683105,-0.006800,0.119200,21.472800,-0.053040,-0.000290,1277.821690,1370.306537,2020-09-07
2020.685791,-0.006700,0.118600,21.404500,-0.053396,-0.000290,1277.816184,1370.296851,2020-09-08
2020.688599,-0.004700,0.118900,21.358900,-0.053734,-0.000290,1277.810657,1370.287032,2020-09-09
2020.691284,-0.006400,0.118400,21.266900,-0.054068,-0.000290,1277.805604,1370.277963,2020-09-10
2020.694092,-0.004600,0.119000,21.146800,-0.054415,-0.000290,1277.800576,1370.268838,2020-09-11
2020.696777,-0.002700,0.118800,20.994700,-0.054744,-0.000290,1277.796026,1370.260481,2020-09-12
2020.699463,-0.000800,0.119000,20.840700,-0.055084,-0.000290,1277.791737,1370.252508,2020-09-13
2020.702271,0.002900,0.118500,20.725500,-0.055405,-0.000290,1277.787550,1370.244610,2020-09-14
2020.704956,0.000900,0.118400,20.611700,-0.055744,-0.000290,1277.783841,1370.237502,2020-09-15
2020.707764,0.006300,0.119500,20.361900,-0.056081,-0.000290,1277.780284,1370.230560,2020-09-16
2020.710449,0.006200,0.119600,20.094100,-0.056430,-0.000290,1277.777199,1370.224411,2020-09-17
2020.713257,0.023400,0.118900,19.877700,-0.056806,-0.000290,1277.774293,1370.218482,2020-09-18
2020.715942,0.025200,0.118700,19.693700,-0.057175,-0.000290,1277.771804,1370.213275,2020-09-19
2020.718628,0.028300,0.118000,19.489700,-0.057568,-0.000290,1277.769580,1370.208500,2020-09-20
2020.721436,0.043400,0.118100,19.294000,-0.057949,-0.000290,1277.767521,1370.203955,2020-09-21
2020.724121,0.011100,0.119900,19.101900,-0.058352,-0.000290,1277.765792,1370.200016,2020-09-22
2020.726929,0.026100,0.122000,18.884100,-0.058739,-0.000290,1277.764214,1370.196303,2020-09-23
2020.729614,0.029300,0.123100,18.642000,-0.059127,-0.000290,1277.762909,1370.193125,2020-09-24
2020.732422,0.027300,0.123900,18.486200,-0.059531,-0.000290,1277.761740,1370.190169,2020-09-25
2020.735107,0.039400,0.125800,18.151700,-0.059914,-0.000290,1277.760792,1370.187678,2020-09-26
2020.737793,0.042500,0.127000,17.667300,-0.060310,-0.000290,1277.759993,1370.185496,2020-09-27
2020.740601,0.046900,0.129400,17.271500,-0.060683,-0.000290,1277.759300,1370.183526,2020-09-28
2020.743286,0.051700,0.131400,17.024200,-0.061064,-0.000290,1277.758756,1370.181923,2020-09-29
2020.746094,0.051800,0.133200,16.840200,-0.061418,-0.000290,1277.758294,1370.180520,2020-09-30
2020.748779,0.054000,0.132700,16.627100,-0.061761,-0.000290,1277.757937,1370.179423,2020-10-01
2020.751587,0.054800,0.131300,16.459400,-0.062107,-0.000290,1277.757634,1370.178510,2020-10-02
2020.754272,0.062200,0.132400,16.394800,-0.062422,-0.000290,1277.757396,1370.177845,2020-10-03
2020.756958,0.080200,0.133100,16.260000,-0.062734,-0.000290,1277.757189,1370.177364,2020-10-04
2020.759766,0.090500,0.133500,16.104000,-0.063015,-0.000290,1277.756991,1370.177041,2020-10-05
2020.762451,0.089200,0.135000,15.886300,-0.063287,-0.000290,1277.756802,1370.176884,2020-10-06
2020.765259,0.089100,0.137800,15.711800,-0.063526,-0.000290,1277.756585,1370.176860,2020-10-07
2020.767944,0.088100,0.142000,15.531500,-0.063742,-0.000290,1277.756343,1370.176954,2020-10-08
2020.770752,0.089400,0.144100,15.198900,-0.063942,-0.000290,1277.756036,1370.177154,2020-10-09
2020.773438,0.091100,0.143400,14.935200,-0.064106,-0.000290,1277.755674,1370.177425,2020-10-10
2020.776123,0.090700,0.140100,14.745800,-0.064249,-0.000290,1277.755228,1370.177756,2020-10-11
2020.778931,0.084700,0.138100,14.484600,-0.064354,-0.000290,1277.754655,1370.178147,2020-10-12
2020.781616,0.082700,0.139600,14.258600,-0.064432,-0.000290,1277.753987,1370.178547,2020-10-13
2020.784424,0.089100,0.142400,13.995400,-0.064472,-0.000290,1277.753145,1370.178972,2020-10-14
2020.787109,0.091400,0.143700,13.743900,-0.064480,-0.000290,1277.752187,1370.179367,2020-10-15
2020.789917,0.089100,0.144100,13.478900,-0.064480,-0.000290,1277.751005,1370.179749,2020-10-16
2020.792603,0.086700,0.145300,13.266000,-0.064480,-0.000290,1277.749687,1370.180066,2020-10-17
2020.795288,0.086200,0.148700,13.081600,-0.064480,-0.000290,1277.748178,1370.180322,2020-10-18
2020.798096,0.082400,0.152900,12.933200,-0.064480,-0.000290,1277.746404,1370.180517,2020-10-19
2020.800781,0.077900,0.153600,12.774700,-0.064480,-0.000290,1277.744533,1370.180627,2020-10-20
2020.803589,0.078600,0.158100,12.619000,-0.064480,-0.000290,1277.742407,1370.180656,2020-10-21
2020.806274,0.078900,0.162100,12.374900,-0.064480,-0.000290,1277.740222,1370.180594,2020-10-22
2020.809082,0.085900,0.166000,12.118100,-0.064480,-0.000290,1277.737793,1370.180429,2020-10-23
2020.811768,0.082200,0.168000,11.873100,-0.064480,-0.000290,1277.735342,1370.180170,2020-10-24
2020.814453,0.078400,0.170900,11.600400,-0.064480,-0.000290,1277.732779,1370.179804,2020-10-25
2020.817261,0.083800,0.172500,11.270700,-0.064480,-0.000290,1277.729991,1370.179301,2020-10-26
2020.819946,0.084100,0.174000,10.931900,-0.064480,-0.000290,1277.727235,1370.178700,2020-10-27
2020.822754,0.087500,0.175900,10.561500,-0.064480,-0.000290,1277.724269,1370.177937,2020-10-28
2020.825439,0.089200,0.172500,10.263000,-0.064480,-0.000290,1277.721365,1370.177073,2020-10-29
2020.828247,0.085300,0.173100,10.067800,-0.064480,-0.000290,1277.718271,1370.176022,2020-10-30
2020.830933,0.085000,0.173800,9.818050,-0.064480,-0.000290,1277.715268,1370.174870,2020-10-31
2020.833618,0.085400,0.171700,9.564040,-0.064480,-0.000290,1277.712235,1370.173569,2020-11-01
2020.836426,0.083000,0.176200,9.253900,-0.064480,-0.000290,1277.709043,1370.172040,2020-11-02
2020.839111,0.082900,0.180300,8.904180,-0.064480,-0.000290,1277.705983,1370.170412,2020-11-03
2020.841919,0.079000,0.182800,8.594090,-0.064480,-0.000290,1277.702787,1370.168529,2020-11-04
2020.844604,0.079700,0.185600,8.316310,-0.064480,-0.000290,1277.699748,1370.166549,2020-11-05
2020.847412,0.074600,0.187200,8.073110,-0.064480,-0.000290,1277.696599,1370.164284,2020-11-06
2020.850098,0.076500,0.191900,7.832790,-0.064480,-0.000290,1277.693627,1370.161925,2020-11-07
2020.852783,0.076800,0.197200,7.612380,-0.064480,-0.000290,1277.690707,1370.159373,2020-11-08
2020.855591,0.075200,0.201000,7.402200,-0.064480,-0.000290,1277.687720,1370.156490,2020-11-09
2020.858276,0.068500,0.205200,7.221870,-0.064480,-0.000290,1277.684939,1370.153522,2020-11-10
2020.861084,0.065900,0.204800,7.039150,-0.064480,-0.000290,1277.682123,1370.150190,2020-11-11
2020.863770,0.061700,0.208200,6.829690,-0.064480,-0.000290,1277.679530,1370.146779,2020-11-12
2020.866577,0.058900,0.208500,6.557880,-0.064480,-0.000290,1277.676936,1370.142972,2020-11-13
2020.869263,0.058300,0.211400,6.238660,-0.064480,-0.000290,1277.674578,1370.139092,2020-11-14
2020.871948,0.054800,0.215600,5.897120,-0.064486,-0.000290,1277.672353,1370.134976,2020-11-15
2020.874756,0.047600,0.209600,5.633930,-0.064503,-0.000290,1277.670181,1370.130410,2020-11-16
2020.877441,0.044700,0.209400,5.409580,-0.064532,-0.000290,1277.668261,1370.125791,2020-11-17
2020.880249,0.043000,0.211400,5.197650,-0.064571,-0.000290,1277.666416,1370.120721,2020-11-18
2020.882935,0.038200,0.209600,4.918950,-0.064618,-0.000290,1277.664803,1370.115669,2020-11-19
2020.885742,0.033500,0.209700,4.690330,-0.064678,-0.000290,1277.663270,1370.110212,2020-11-20
2020.888428,0.031800,0.212000,4.521280,-0.064742,-0.000290,1277.661943,1370.104849,2020-11-21
2020.891113,0.035400,0.212100,4.401010,-0.064816,-0.000290,1277.660750,1370.099378,2020-11-22
2020.893921,0.034300,0.213500,4.246730,-0.064893,-0.000290,1277.659640,1370.093571,2020-11-23
2020.896606,0.038800,0.211400,4.017230,-0.064980,-0.000290,1277.658704,1370.087965,2020-11-24
2020.899414,0.040500,0.203400,3.754810,-0.065067,-0.000290,1277.657851,1370.082078,2020-11-25
2020.902100,0.043900,0.199100,3.684660,-0.065157,-0.000290,1277.657152,1370.076454,2020-11-26
2020.904907,0.037400,0.194900,3.783870,-0.065255,-0.000290,1277.656537,1370.070614,2020-11-27
2020.907593,0.035600,0.189600,3.749620,-0.065350,-0.000290,1277.656054,1370.065092,2020-11-28
2020.910278,0.030300,0.183400,3.576610,-0.065451,-0.000290,1277.655670,1370.059666,2020-11-29
2020.913086,0.025700,0.181000,3.313420,-0.065547,-0.000290,1277.655369,1370.054121,2020-11-30
2020.915771,0.027100,0.178900,3.076620,-0.065648,-0.000290,1277.655172,1370.048974,2020-12-01
2020.918579,0.027200,0.180800,2.805440,-0.065742,-0.000290,1277.655055,1370.043784,2020-12-02
2020.921265,0.026500,0.175000,2.483030,-0.065835,-0.000290,1277.655024,1370.039033,2020-12-03
2020.924072,0.011400,0.170200,2.227590,-0.065928,-0.000290,1277.655071,1370.034323,2020-12-04
2020.926758,0.003300,0.168500,2.058310,-0.066014,-0.000290,1277.655187,1370.030090,2020-12-05
2020.929443,-0.002600,0.169200,1.883530,-0.066098,-0.000290,1277.655367,1370.026153,2020-12-06
2020.932251,-0.005200,0.170000,1.678200,-0.066173,-0.000290,1277.655619,1370.022384,2020-12-07
2020.934937,-0.002500,0.167300,1.467820,-0.066245,-0.000290,1277.655915,1370.019141,2020-12-08
2020.937744,0.000800,0.166900,1.412980,-0.066306,-0.000290,1277.656278,1370.016161,2020-12-09
2020.940430,-0.001300,0.167500,1.507700,-0.066360,-0.000290,1277.656670,1370.013731,2020-12-10
2020.943237,-0.002100,0.168600,1.525080,-0.066406,-0.000290,1277.657123,1370.011662,2020-12-11
2020.945923,-0.002600,0.171200,1.548740,-0.066441,-0.000290,1277.657592,1370.010164,2020-12-12
2020.948608,-0.001800,0.170100,1.498820,-0.066466,-0.000290,1277.658090,1370.009164,2020-12-13
2020.951416,-0.009800,0.168500,1.453370,-0.066478,-0.000290,1277.658639,1370.008683,2020-12-14
2020.954102,-0.011200,0.168700,1.485230,-0.066479,-0.000289,1277.659183,1370.008793,2020-12-15
2020.956909,-0.011900,0.170800,1.462630,-0.066470,-0.000283,1277.659769,1370.009533,2020-12-16
2020.959595,-0.014700,0.171500,1.415010,-0.066453,-0.000272,1277.660340,1370.010868,2020-12-17
2020.962402,-0.014000,0.171300,1.337090,-0.066425,-0.000254,1277.660947,1370.012911,2020-12-18
2020.965088,-0.012000,0.171600,1.225930,-0.066391,-0.000232,1277.661539,1370.015457,2020-12-19
2020.967773,-0.009600,0.173000,1.025910,-0.066346,-0.000204,1277.662142,1370.018547,2020-12-20
2020.970581,-0.008300,0.173500,0.840117,-0.066296,-0.000174,1277.662789,1370.022329,2020-12-21
2020.973267,-0.008000,0.173500,0.807037,-0.066236,-0.000138,1277.663423,1370.026441,2020-12-22
2020.976074,-0.004600,0.173800,0.808883,-0.066171,-0.000101,1277.664105,1370.031221,2020-12-23
2020.978760,-0.009300,0.175700,0.736016,-0.066099,-0.000061,1277.664777,1370.036225,2020-12-24
2020.981567,-0.005700,0.172300,0.632922,-0.066018,-0.000016,1277.665501,1370.041871,2020-12-25
2020.984253,-0.005400,0.173600,0.580938,-0.065933,0.000028,1277.666216,1370.047639,2020-12-26
2020.986938,-0.002300,0.174400,0.508236,-0.065839,0.000077,1277.666955,1370.053732,2020-12-27
2020.989746,-0.002000,0.174200,0.462706,-0.065742,0.000124,1277.667755,1370.060420,2020-12-28
2020.992432,0.000978,0.175270,0.444224,-0.065636,0.000174,1277.668548,1370.067088,2020-12-29
2020.995239,0.003900,0.177600,0.442668,-0.065530,0.000222,1277.669407,1370.074305,2020-12-30
2020.997925,0.003400,0.179300,0.375237,-0.065418,0.000271,1277.670261,1370.081417,2020-12-31
2021.000732,0.006600,0.177200,0.303288,-0.065297,0.000320,1277.671186,1370.089032,2021-01-01
2021.003418,0.007200,0.175300,0.289436,-0.065177,0.000367,1277.672107,1370.096461,2021-01-02
2021.006104,0.009300,0.174300,0.372526,-0.065047,0.000415,1277.673063,1370.103998,2021-01-03
2021.008911,0.013600,0.174300,0.490333,-0.064919,0.000458,1277.674101,1370.111956,2021-01-04
2021.011597,0.016000,0.174100,0.532621,-0.064782,0.000501,1277.675133,1370.119618,2021-01-05
2021.014404,0.017600,0.175900,0.440699,-0.064648,0.000540,1277.676255,1370.127640,2021-01-06
2021.017090,0.017800,0.176900,0.396121,-0.064511,0.000576,1277.677372,1370.135299,2021-01-07
2021.019897,0.018900,0.174100,0.406409,-0.064365,0.000610,1277.678585,1370.143251,2021-01-08
2021.022583,0.015300,0.174400,0.425415,-0.064223,0.000638,1277.679791,1370.150778,2021-01-09
2021.025269,0.013500,0.176300,0.438164,-0.064073,0.000664,1277.681045,1370.158195,2021-01-10
2021.028076,0.012200,0.180100,0.462363,-0.063928,0.000683,1277.682406,1370.165794,2021-01-11
2021.030762,0.012400,0.179500,0.518828,-0.063775,0.000698,1277.683760,1370.172888,2021-01-12
2021.033569,0.014200,0.181100,0.634933,-0.063627,0.000707,1277.685229,1370.180083,2021-01-13
2021.036255,0.014900,0.181900,0.809792,-0.063478,0.000710,1277.686690,1370.186726,2021-01-14
2021.039062,0.014800,0.179000,0.874057,-0.063309,0.000707,1277.688275,1370.193383,2021-01-15
2021.041748,0.020100,0.175200,0.901364,-0.063121,0.000697,1277.689849,1370.199447,2021-01-16
2021.044434,0.021800,0.173400,0.915992,-0.062900,0.000682,1277.691481,1370.205188,2021-01-17
2021.047241,0.022400,0.173900,0.899633,-0.062667,0.000662,1277.693245,1370.210844,2021-01-18
2021.049927,0.023900,0.171300,0.884234,-0.062402,0.000637,1277.694985,1370.215944,2021-01-19
2021.052734,0.025700,0.168800,0.810589,-0.062129,0.000608,1277.696855,1370.220961,2021-01-20
2021.055420,0.024900,0.166000,0.789352,-0.061839,0.000575,1277.698689,1370.225478,2021-01-21
2021.058228,0.020900,0.162800,0.701557,-0.061519,0.000538,1277.700649,1370.229917,2021-01-22
2021.060913,0.022200,0.161500,0.637131,-0.061198,0.000499,1277.702561,1370.233906,2021-01-23
2021.063599,0.019700,0.163300,0.767794,-0.060849,0.000455,1277.704507,1370.237661,2021-01-24
2021.066406,0.015700,0.164900,0.889111,-0.060504,0.000411,1277.706572,1370.241347,2021-01-25
2021.069092,0.010700,0.165500,0.936767,-0.060132,0.000364,1277.708575,1370.244661,2021-01-26
2021.071899,0.010200,0.163800,0.855791,-0.059768,0.000317,1277.710691,1370.247916,2021-01-27
2021.074585,0.007300,0.161800,0.866070,-0.059396,0.000269,1277.712736,1370.250847,2021-01-28
2021.077393,0.010900,0.160100,0.871323,-0.059003,0.000219,1277.714889,1370.253733,2021-01-29
2021.080078,0.006300,0.160400,0.902291,-0.058622,0.000171,1277.716960,1370.256336,2021-01-30
2021.082764,0.004100,0.163000,0.993496,-0.058221,0.000120,1277.719039,1370.258802,2021-01-31
2021.085571,0.006400,0.165300,1.155830,-0.057836,0.000073,1277.721217,1370.261246,2021-02-01
2021.088257,-0.001800,0.168800,1.318860,-0.057434,0.000025,1277.723301,1370.263471,2021-02-02
2021.091064,-0.003400,0.173100,1.413110,-0.057052,-0.000019,1277.725476,1370.265694,2021-02-03
2021.093750,-0.008200,0.175100,1.475060,-0.056673,-0.000062,1277.727550,1370.267736,2021-02-04
2021.096558,-0.011000,0.173200,1.601530,-0.056281,-0.000104,1277.729707,1370.269797,2021-02-05
2021.099243,-0.015400,0.172100,1.724470,-0.055913,-0.000141,1277.731756,1370.271712,2021-02-06
2021.101929,-0.015600,0.171500,1.835590,-0.055537,-0.000176,1277.733788,1370.273587,2021-02-07
2021.104736,-0.018000,0.170700,1.840050,-0.055186,-0.000206,1277.735888,1370.275517,2021-02-08
2021.107422,-0.018000,0.171300,1.775530,-0.054831,-0.000234,1277.737873,1370.277351,2021-02-09
2021.110229,-0.015900,0.171700,1.771800,-0.054503,-0.000255,1277.739917,1370.279269,2021-02-10
2021.112915,-0.013900,0.169700,1.764520,-0.054189,-0.000272,1277.741840,1370.281120,2021-02-11
2021.115723,-0.016100,0.167700,1.793920,-0.053877,-0.000284,1277.743812,1370.283085,2021-02-12
2021.118408,-0.016300,0.166300,1.863550,-0.053595,-0.000289,1277.745658,1370.285009,2021-02-13
